index,number_of_day,mounth,day_of_week,type_of_car,car_number,mass_of_trash,size_of_trash,density,tmax,tmin
18671,22,Декабрь,среда,Задняя,Т237ВВ750,10040,"184,64","54,37608319",-4°,-17°
18672,22,Декабрь,среда,Задняя,Т551РС69,20600,"324,61","63,46076831",-4°,-17°
18673,22,Декабрь,среда,Задняя,Т799РС69,7940,"208,14","38,14740079",-4°,-17°
18674,23,Декабрь,четверг,Бункеровоз,В297КЕ147,3520,32,110,-3°,-15°
18675,23,Декабрь,четверг,Бункеровоз,К721ВС154,2700,32,"84,375",-3°,-15°
18676,23,Декабрь,четверг,Бункеровоз,Н726РУ154,6840,40,171,-3°,-15°
18677,23,Декабрь,четверг,Бункеровоз,Н991НУ154,8260,40,"206,5",-3°,-15°
18678,23,Декабрь,четверг,Мультилифт,К801ВА154,4220,24,"175,8333333",-3°,-15°
18679,23,Декабрь,четверг,Мультилифт,Н416НС154,7000,54,"129,6296296",-3°,-15°
18680,23,Декабрь,четверг,Мультилифт,Н869МК154,7500,36,"208,3333333",-3°,-15°
18681,23,Декабрь,четверг,Самосвал,К057СC154,1640,17,"96,47058824",-3°,-15°
18682,23,Декабрь,четверг,Самосвал,К693СА154,600,17,"35,29411765",-3°,-15°
18683,23,Декабрь,четверг,Самосвал,К722ВС154,3400,22,"154,5454545",-3°,-15°
18684,23,Декабрь,четверг,Самосвал,К836ВС154,0,10,0,-3°,-15°
18685,23,Декабрь,четверг,Самосвал,Н200НХ154,3500,16,"218,75",-3°,-15°
18686,23,Декабрь,четверг,Самосвал,Н283УУ154,3300,22,150,-3°,-15°
18687,23,Декабрь,четверг,Самосвал,Н300УУ154,5300,22,"240,9090909",-3°,-15°
18688,23,Декабрь,четверг,Самосвал,Н534ТТ154,1300,22,"59,09090909",-3°,-15°
18689,23,Декабрь,четверг,Самосвал,Н576ТТ154,2240,22,"101,8181818",-3°,-15°
18690,23,Декабрь,четверг,Самосвал,Н585ТТ154,1280,11,"116,3636364",-3°,-15°
18691,23,Декабрь,четверг,Самосвал,Н587ТТ154,4080,55,"74,18181818",-3°,-15°
18692,23,Декабрь,четверг,Самосвал,Н589ТТ154,2360,22,"107,2727273",-3°,-15°
18693,23,Декабрь,четверг,Самосвал,Н849ТТ154,2760,22,"125,4545455",-3°,-15°
18694,23,Декабрь,четверг,Самосвал,Н861ТТ154,3540,22,"160,9090909",-3°,-15°
18695,23,Декабрь,четверг,Грузовая,Н344РТ154,0,0,0,-3°,-15°
18696,23,Декабрь,четверг,Грузовая,Н345РК154,1820,11,"165,4545455",-3°,-15°
18697,23,Декабрь,четверг,Грузовая,Н412РК154,8640,"60,94","141,7787988",-3°,-15°
18698,23,Декабрь,четверг,Грузовая,Н419РК154,1460,11,"132,7272727",-3°,-15°
18699,23,Декабрь,четверг,Грузовая,Н515РТ154,0,0,0,-3°,-15°
18700,23,Декабрь,четверг,Грузовая,Н583РТ154,2440,16,"152,5",-3°,-15°
18701,23,Декабрь,четверг,Грузовая,Н833ТТ154,2380,16,"148,75",-3°,-15°
18702,23,Декабрь,четверг,Грузовая,Н915РУ154,0,0,0,-3°,-15°
18703,23,Декабрь,четверг,КМУ,Н275ОС154,26020,"503,85","51,64235388",-3°,-15°
18704,23,Декабрь,четверг,Задняя,Н547ТТ154,3900,"70,02","55,69837189",-3°,-15°
18705,23,Декабрь,четверг,Задняя,Н548ТТ154,11940,"188,87","63,21808651",-3°,-15°
18706,23,Декабрь,четверг,Боковая,В036АС147,0,0,0,-3°,-15°
18707,23,Декабрь,четверг,Боковая,В594АУ147,4240,61,"69,50819672",-3°,-15°
18708,23,Декабрь,четверг,Боковая,К227УК154,5160,"73,55","70,15635622",-3°,-15°
18709,23,Декабрь,четверг,Боковая,Н403МВ154,4400,"42,71","103,0203699",-3°,-15°
18710,23,Декабрь,четверг,Боковая,Н405МВ154,4780,"70,97","67,35240242",-3°,-15°
18711,23,Декабрь,четверг,Задняя,В222СО178,11840,"222,42","53,23262297",-3°,-15°
18712,23,Декабрь,четверг,Задняя,К281ВС154,12360,"220,43","56,07222247",-3°,-15°
18713,23,Декабрь,четверг,Задняя,К404СВ154,10540,"206,12","51,13526101",-3°,-15°
18714,23,Декабрь,четверг,Задняя,К910ЕА154,12200,201,"60,69651741",-3°,-15°
18715,23,Декабрь,четверг,Задняя,М011ХЕ32,5000,"95,48","52,36698785",-3°,-15°
18716,23,Декабрь,четверг,Задняя,Н561УУ154,12780,"215,51","59,30119252",-3°,-15°
18717,23,Декабрь,четверг,Задняя,Н590УУ154,5100,"75,9","67,19367589",-3°,-15°
18718,23,Декабрь,четверг,Задняя,Н853НР123,9400,"150,74","62,35902879",-3°,-15°
18719,23,Декабрь,четверг,Задняя,Х787КН750,10100,"187,89","53,75485657",-3°,-15°
18720,23,Декабрь,четверг,Задняя,В120ЕН750,0,0,0,-3°,-15°
18721,23,Декабрь,четверг,Задняя,В432СХ178,5160,40,129,-3°,-15°
18722,23,Декабрь,четверг,Задняя,К170ВС154,12040,"256,38","46,96154146",-3°,-15°
18723,23,Декабрь,четверг,Задняя,М151ХО32,0,0,0,-3°,-15°
18724,23,Декабрь,четверг,Задняя,Н208УУ154,11180,"249,18","44,8671643",-3°,-15°
18725,23,Декабрь,четверг,Задняя,Н252УУ154,16140,"257,47","62,68691498",-3°,-15°
18726,23,Декабрь,четверг,Задняя,Н260УУ154,0,0,0,-3°,-15°
18727,23,Декабрь,четверг,Задняя,Н263УУ154,0,0,0,-3°,-15°
18728,23,Декабрь,четверг,Задняя,Н509ТТ154,5720,"322,62","17,72983696",-3°,-15°
18729,23,Декабрь,четверг,Задняя,Н513ТТ154,15860,"272,12","58,28311039",-3°,-15°
18730,23,Декабрь,четверг,Задняя,Н590ТТ154,18820,"289,08","65,10308565",-3°,-15°
18731,23,Декабрь,четверг,Задняя,Н864ТТ154,9180,"175,2","52,39726027",-3°,-15°
18732,23,Декабрь,четверг,Задняя,О369АР750,12520,"232,21","53,91671332",-3°,-15°
18733,23,Декабрь,четверг,Задняя,Т237ВВ750,10940,"157,3","69,54863318",-3°,-15°
18734,23,Декабрь,четверг,Задняя,Т551РС69,20200,"324,5","62,24961479",-3°,-15°
18735,23,Декабрь,четверг,Задняя,Т799РС69,5040,"144,69","34,83309144",-3°,-15°
18736,24,Декабрь,пятница,Бункеровоз,В297КЕ147,4340,32,"135,625",+1°,-3°
18737,24,Декабрь,пятница,Бункеровоз,К721ВС154,5580,40,"139,5",+1°,-3°
18738,24,Декабрь,пятница,Бункеровоз,Н726РУ154,6120,40,153,+1°,-3°
18739,24,Декабрь,пятница,Бункеровоз,Н991НУ154,3220,31,"103,8709677",+1°,-3°
18740,24,Декабрь,пятница,Мультилифт,К801ВА154,3660,24,"152,5",+1°,-3°
18741,24,Декабрь,пятница,Мультилифт,Н416НС154,0,0,0,+1°,-3°
18742,24,Декабрь,пятница,Мультилифт,Н869МК154,1680,12,140,+1°,-3°
18743,24,Декабрь,пятница,Самосвал,К057СC154,2300,17,"135,2941176",+1°,-3°
18744,24,Декабрь,пятница,Самосвал,К693СА154,2140,17,"125,8823529",+1°,-3°
18745,24,Декабрь,пятница,Самосвал,К722ВС154,3480,11,"316,3636364",+1°,-3°
18746,24,Декабрь,пятница,Самосвал,К836ВС154,5560,33,"168,4848485",+1°,-3°
18747,24,Декабрь,пятница,Самосвал,Н200НХ154,2860,16,"178,75",+1°,-3°
18748,24,Декабрь,пятница,Самосвал,Н283УУ154,840,11,"76,36363636",+1°,-3°
18749,24,Декабрь,пятница,Самосвал,Н300УУ154,6820,33,"206,6666667",+1°,-3°
18750,24,Декабрь,пятница,Самосвал,Н534ТТ154,2520,22,"114,5454545",+1°,-3°
18751,24,Декабрь,пятница,Самосвал,Н576ТТ154,2440,22,"110,9090909",+1°,-3°
18752,24,Декабрь,пятница,Самосвал,Н585ТТ154,1520,11,"138,1818182",+1°,-3°
18753,24,Декабрь,пятница,Самосвал,Н587ТТ154,3300,44,75,+1°,-3°
18754,24,Декабрь,пятница,Самосвал,Н589ТТ154,1480,11,"134,5454545",+1°,-3°
18755,24,Декабрь,пятница,Самосвал,Н849ТТ154,2000,22,"90,90909091",+1°,-3°
18756,24,Декабрь,пятница,Самосвал,Н861ТТ154,4340,22,"197,2727273",+1°,-3°
18757,24,Декабрь,пятница,Грузовая,Н344РТ154,0,0,0,+1°,-3°
18758,24,Декабрь,пятница,Грузовая,Н345РК154,1260,11,"114,5454545",+1°,-3°
18759,24,Декабрь,пятница,Грузовая,Н412РК154,4680,"65,86","71,05982387",+1°,-3°
18760,24,Декабрь,пятница,Грузовая,Н419РК154,1280,11,"116,3636364",+1°,-3°
18761,24,Декабрь,пятница,Грузовая,Н515РТ154,1360,8,170,+1°,-3°
18762,24,Декабрь,пятница,Грузовая,Н583РТ154,2020,16,"126,25",+1°,-3°
18763,24,Декабрь,пятница,Грузовая,Н833ТТ154,2760,16,"172,5",+1°,-3°
18764,24,Декабрь,пятница,Грузовая,Н915РУ154,0,0,0,+1°,-3°
18765,24,Декабрь,пятница,КМУ,Н275ОС154,6560,"267,96","24,48126586",+1°,-3°
18766,24,Декабрь,пятница,Задняя,Н547ТТ154,5280,"74,86","70,5316591",+1°,-3°
18767,24,Декабрь,пятница,Задняя,Н548ТТ154,14960,"245,01","61,0587323",+1°,-3°
18768,24,Декабрь,пятница,Боковая,В036АС147,0,0,0,+1°,-3°
18769,24,Декабрь,пятница,Боковая,В594АУ147,2220,"41,55","53,42960289",+1°,-3°
18770,24,Декабрь,пятница,Боковая,К227УК154,2960,"54,2","54,61254613",+1°,-3°
18771,24,Декабрь,пятница,Боковая,Н403МВ154,4000,"34,67","115,3735218",+1°,-3°
18772,24,Декабрь,пятница,Боковая,Н405МВ154,4380,"67,15","65,2271035",+1°,-3°
18773,24,Декабрь,пятница,Задняя,В222СО178,13760,"176,78","77,83685937",+1°,-3°
18774,24,Декабрь,пятница,Задняя,К281ВС154,16340,"228,02","71,66038067",+1°,-3°
18775,24,Декабрь,пятница,Задняя,К404СВ154,16040,"244,76","65,53358392",+1°,-3°
18776,24,Декабрь,пятница,Задняя,К910ЕА154,13080,"197,24","66,31514906",+1°,-3°
18777,24,Декабрь,пятница,Задняя,М011ХЕ32,0,0,0,+1°,-3°
18778,24,Декабрь,пятница,Задняя,Н561УУ154,12960,"211,28","61,34040136",+1°,-3°
18779,24,Декабрь,пятница,Задняя,Н590УУ154,12640,"219,04","57,706355",+1°,-3°
18780,24,Декабрь,пятница,Задняя,Н853НР123,9140,"154,84","59,02867476",+1°,-3°
18781,24,Декабрь,пятница,Задняя,Х787КН750,11760,"183,14","64,21317025",+1°,-3°
18782,24,Декабрь,пятница,Задняя,В120ЕН750,0,0,0,+1°,-3°
18783,24,Декабрь,пятница,Задняя,В432СХ178,3840,32,120,+1°,-3°
18784,24,Декабрь,пятница,Задняя,К170ВС154,16460,"261,81","62,87002024",+1°,-3°
18785,24,Декабрь,пятница,Задняя,М151ХО32,0,0,0,+1°,-3°
18786,24,Декабрь,пятница,Задняя,Н208УУ154,20380,"258,09","78,96470224",+1°,-3°
18787,24,Декабрь,пятница,Задняя,Н252УУ154,15160,"249,94","60,65455709",+1°,-3°
18788,24,Декабрь,пятница,Задняя,Н260УУ154,0,0,0,+1°,-3°
18789,24,Декабрь,пятница,Задняя,Н263УУ154,13880,"255,44","54,33761353",+1°,-3°
18790,24,Декабрь,пятница,Задняя,Н509ТТ154,17860,"299,31","59,67057566",+1°,-3°
18791,24,Декабрь,пятница,Задняя,Н513ТТ154,10940,"281,3","38,89086385",+1°,-3°
18792,24,Декабрь,пятница,Задняя,Н590ТТ154,17760,"276,37","64,26167819",+1°,-3°
18793,24,Декабрь,пятница,Задняя,Н864ТТ154,10060,"196,08","51,30558956",+1°,-3°
18794,24,Декабрь,пятница,Задняя,О369АР750,13700,"218,06","62,82674493",+1°,-3°
18795,24,Декабрь,пятница,Задняя,Т237ВВ750,12840,"233,78","54,92343229",+1°,-3°
18796,24,Декабрь,пятница,Задняя,Т551РС69,22260,"323,4","68,83116883",+1°,-3°
18797,24,Декабрь,пятница,Задняя,Т799РС69,6280,"154,11","40,75011356",+1°,-3°
18798,25,Декабрь,суббота,Бункеровоз,В297КЕ147,4540,32,"141,875",-12°,-22°
18799,25,Декабрь,суббота,Бункеровоз,К721ВС154,4180,40,"104,5",-12°,-22°
18800,25,Декабрь,суббота,Бункеровоз,Н726РУ154,4760,40,119,-12°,-22°
18801,25,Декабрь,суббота,Бункеровоз,Н991НУ154,3020,40,"75,5",-12°,-22°
18802,25,Декабрь,суббота,Мультилифт,К801ВА154,2880,24,120,-12°,-22°
18803,25,Декабрь,суббота,Мультилифт,Н416НС154,14560,48,"303,3333333",-12°,-22°
18804,25,Декабрь,суббота,Мультилифт,Н869МК154,4120,24,"171,6666667",-12°,-22°
18805,25,Декабрь,суббота,Самосвал,К057СC154,2180,17,"128,2352941",-12°,-22°
18806,25,Декабрь,суббота,Самосвал,К693СА154,2060,17,"121,1764706",-12°,-22°
18807,25,Декабрь,суббота,Самосвал,К722ВС154,820,9,"91,11111111",-12°,-22°
18808,25,Декабрь,суббота,Самосвал,К836ВС154,1140,9,"126,6666667",-12°,-22°
18809,25,Декабрь,суббота,Самосвал,Н200НХ154,2900,16,"181,25",-12°,-22°
18810,25,Декабрь,суббота,Самосвал,Н283УУ154,1780,22,"80,90909091",-12°,-22°
18811,25,Декабрь,суббота,Самосвал,Н300УУ154,5580,22,"253,6363636",-12°,-22°
18812,25,Декабрь,суббота,Самосвал,Н534ТТ154,3940,33,"119,3939394",-12°,-22°
18813,25,Декабрь,суббота,Самосвал,Н576ТТ154,3020,22,"137,2727273",-12°,-22°
18814,25,Декабрь,суббота,Самосвал,Н585ТТ154,2320,22,"105,4545455",-12°,-22°
18815,25,Декабрь,суббота,Самосвал,Н587ТТ154,2380,22,"108,1818182",-12°,-22°
18816,25,Декабрь,суббота,Самосвал,Н589ТТ154,2740,22,"124,5454545",-12°,-22°
18817,25,Декабрь,суббота,Самосвал,Н849ТТ154,1900,22,"86,36363636",-12°,-22°
18818,25,Декабрь,суббота,Самосвал,Н861ТТ154,2060,22,"93,63636364",-12°,-22°
18819,25,Декабрь,суббота,Грузовая,Н344РТ154,0,0,0,-12°,-22°
18820,25,Декабрь,суббота,Грузовая,Н345РК154,2480,22,"112,7272727",-12°,-22°
18821,25,Декабрь,суббота,Грузовая,Н412РК154,3800,"38,22","99,42438514",-12°,-22°
18822,25,Декабрь,суббота,Грузовая,Н419РК154,2140,22,"97,27272727",-12°,-22°
